Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Imports,2019,27/03/2019,Wednesday,25/03/2020,China,All,All,$,39000000,1606000000
Imports,2019,28/03/2019,Thursday,26/03/2020,China,All,All,$,43000000,1649000000
Imports,2019,29/03/2019,Friday,27/03/2020,China,All,All,$,44000000,1692000000
Imports,2019,30/03/2019,Saturday,28/03/2020,China,All,All,$,2000000,1694000000
Imports,2019,31/03/2019,Sunday,29/03/2020,China,All,All,$,4000000,1699000000
Imports,2019,01/04/2019,Monday,30/03/2020,China,All,All,$,56000000,1755000000
Imports,2019,02/04/2019,Tuesday,31/03/2020,China,All,All,$,48000000,1803000000
Imports,2020,01/02/2020,Saturday,01/02/2020,China,All,All,$,21000000,21000000
Imports,2020,02/02/2020,Sunday,02/02/2020,China,All,All,$,5000000,26000000
Imports,2020,03/02/2020,Monday,03/02/2020,China,All,All,$,40000000,66000000
Imports,2020,04/02/2020,Tuesday,04/02/2020,China,All,All,$,49000000,115000000
Imports,2020,05/02/2020,Wednesday,05/02/2020,China,All,All,$,85000000,199000000
Imports,2020,06/02/2020,Thursday,06/02/2020,China,All,All,$,6000000,206000000
Imports,2020,07/02/2020,Friday,07/02/2020,China,All,All,$,46000000,252000000
Imports,2020,08/02/2020,Saturday,08/02/2020,China,All,All,$,2000000,254000000
Imports,2020,09/02/2020,Sunday,09/02/2020,China,All,All,$,5000000,259000000
Imports,2020,10/02/2020,Monday,10/02/2020,China,All,All,$,51000000,310000000
Imports,2020,11/02/2020,Tuesday,11/02/2020,China,All,All,$,47000000,357000000
Imports,2020,12/02/2020,Wednesday,12/02/2020,China,All,All,$,48000000,404000000
Imports,2020,13/02/2020,Thursday,13/02/2020,China,All,All,$,56000000,460000000
Imports,2020,14/02/2020,Friday,14/02/2020,China,All,All,$,35000000,496000000
Imports,2020,15/02/2020,Saturday,15/02/2020,China,All,All,$,2000000,498000000
Imports,2020,16/02/2020,Sunday,16/02/2020,China,All,All,$,5000000,503000000
Imports,2020,17/02/2020,Monday,17/02/2020,China,All,All,$,28000000,530000000
Imports,2020,18/02/2020,Tuesday,18/02/2020,China,All,All,$,29000000,559000000
Imports,2020,19/02/2020,Wednesday,19/02/2020,China,All,All,$,21000000,580000000
Imports,2020,20/02/2020,Thursday,20/02/2020,China,All,All,$,21000000,601000000
Imports,2020,21/02/2020,Friday,21/02/2020,China,All,All,$,21000000,623000000
Imports,2020,22/02/2020,Saturday,22/02/2020,China,All,All,$,3000000,625000000
Imports,2020,23/02/2020,Sunday,23/02/2020,China,All,All,$,3000000,628000000
Imports,2020,24/02/2020,Monday,24/02/2020,China,All,All,$,34000000,661000000
Imports,2020,25/02/2020,Tuesday,25/02/2020,China,All,All,$,26000000,688000000
Imports,2020,26/02/2020,Wednesday,26/02/2020,China,All,All,$,22000000,709000000
Imports,2020,27/02/2020,Thursday,27/02/2020,China,All,All,$,22000000,732000000
Imports,2020,28/02/2020,Friday,28/02/2020,China,All,All,$,20000000,752000000
Imports,2020,29/02/2020,Saturday,29/02/2020,China,All,All,$,2000000,754000000
Imports,2020,01/03/2020,Sunday,01/03/2020,China,All,All,$,11000000,766000000
Imports,2020,02/03/2020,Monday,02/03/2020,China,All,All,$,21000000,786000000
Imports,2020,03/03/2020,Tuesday,03/03/2020,China,All,All,$,22000000,809000000
Imports,2020,04/03/2020,Wednesday,04/03/2020,China,All,All,$,24000000,833000000
Imports,2020,05/03/2020,Thursday,05/03/2020,China,All,All,$,25000000,858000000
Imports,2020,06/03/2020,Friday,06/03/2020,China,All,All,$,33000000,890000000
Imports,2020,07/03/2020,Saturday,07/03/2020,China,All,All,$,2000000,893000000
Imports,2020,08/03/2020,Sunday,08/03/2020,China,All,All,$,4000000,896000000
Imports,2020,09/03/2020,Monday,09/03/2020,China,All,All,$,33000000,929000000
Imports,2020,10/03/2020,Tuesday,10/03/2020,China,All,All,$,29000000,959000000
Imports,2020,11/03/2020,Wednesday,11/03/2020,China,All,All,$,25000000,983000000
Imports,2020,12/03/2020,Thursday,12/03/2020,China,All,All,$,25000000,1009000000
Imports,2020,13/03/2020,Friday,13/03/2020,China,All,All,$,23000000,1032000000
Imports,2020,14/03/2020,Saturday,14/03/2020,China,All,All,$,2000000,1035000000
Imports,2020,15/03/2020,Sunday,15/03/2020,China,All,All,$,3000000,1038000000
Imports,2020,16/03/2020,Monday,16/03/2020,China,All,All,$,36000000,1074000000
Imports,2020,17/03/2020,Tuesday,17/03/2020,China,All,All,$,31000000,1105000000
Imports,2020,18/03/2020,Wednesday,18/03/2020,China,All,All,$,43000000,1148000000
Imports,2020,19/03/2020,Thursday,19/03/2020,China,All,All,$,25000000,1173000000
Imports,2020,20/03/2020,Friday,20/03/2020,China,All,All,$,48000000,1221000000
Imports,2020,21/03/2020,Saturday,21/03/2020,China,All,All,$,4000000,1225000000
Imports,2020,22/03/2020,Sunday,22/03/2020,China,All,All,$,4000000,1229000000
Imports,2020,23/03/2020,Monday,23/03/2020,China,All,All,$,34000000,1263000000
Imports,2020,24/03/2020,Tuesday,24/03/2020,China,All,All,$,33000000,1296000000
Imports,2020,25/03/2020,Wednesday,25/03/2020,China,All,All,$,33000000,1330000000
Imports,2020,26/03/2020,Thursday,26/03/2020,China,All,All,$,34000000,1363000000
Imports,2020,27/03/2020,Friday,27/03/2020,China,All,All,$,29000000,1392000000
Imports,2020,28/03/2020,Saturday,28/03/2020,China,All,All,$,2000000,1394000000
Imports,2020,29/03/2020,Sunday,29/03/2020,China,All,All,$,4000000,1399000000
Imports,2020,30/03/2020,Monday,30/03/2020,China,All,All,$,32000000,1430000000
Imports,2020,31/03/2020,Tuesday,31/03/2020,China,All,All,$,38000000,1468000000
Imports,2015,31/01/2015,Saturday,01/02/2020,Australia,All,All,$,3000000,3000000
Imports,2015,01/02/2015,Sunday,02/02/2020,Australia,All,All,$,7000000,10000000
Imports,2015,02/02/2015,Monday,03/02/2020,Australia,All,All,$,17000000,27000000
Imports,2015,03/02/2015,Tuesday,04/02/2020,Australia,All,All,$,23000000,51000000
Imports,2015,04/02/2015,Wednesday,05/02/2020,Australia,All,All,$,36000000,87000000
Imports,2015,05/02/2015,Thursday,06/02/2020,Australia,All,All,$,48000000,135000000
Imports,2015,06/02/2015,Friday,07/02/2020,Australia,All,All,$,3000000,138000000
Imports,2015,07/02/2015,Saturday,08/02/2020,Australia,All,All,$,3000000,141000000
Imports,2015,08/02/2015,Sunday,09/02/2020,Australia,All,All,$,4000000,145000000
Imports,2015,09/02/2015,Monday,10/02/2020,Australia,All,All,$,20000000,165000000
Imports,2015,10/02/2015,Tuesday,11/02/2020,Australia,All,All,$,23000000,188000000
Imports,2015,11/02/2015,Wednesday,12/02/2020,Australia,All,All,$,41000000,228000000
Imports,2015,12/02/2015,Thursday,13/02/2020,Australia,All,All,$,26000000,254000000
Imports,2015,13/02/2015,Friday,14/02/2020,Australia,All,All,$,28000000,282000000
Imports,2015,14/02/2015,Saturday,15/02/2020,Australia,All,All,$,2000000,284000000
Imports,2015,15/02/2015,Sunday,16/02/2020,Australia,All,All,$,3000000,288000000
Imports,2015,16/02/2015,Monday,17/02/2020,Australia,All,All,$,20000000,308000000
Imports,2015,17/02/2015,Tuesday,18/02/2020,Australia,All,All,$,17000000,324000000
Imports,2015,18/02/2015,Wednesday,19/02/2020,Australia,All,All,$,24000000,348000000
Imports,2015,19/02/2015,Thursday,20/02/2020,Australia,All,All,$,27000000,375000000
Imports,2015,20/02/2015,Friday,21/02/2020,Australia,All,All,$,23000000,398000000
Imports,2015,21/02/2015,Saturday,22/02/2020,Australia,All,All,$,3000000,401000000
Imports,2015,22/02/2015,Sunday,23/02/2020,Australia,All,All,$,2000000,403000000
Imports,2015,23/02/2015,Monday,24/02/2020,Australia,All,All,$,18000000,421000000
Imports,2015,24/02/2015,Tuesday,25/02/2020,Australia,All,All,$,26000000,447000000
Imports,2015,25/02/2015,Wednesday,26/02/2020,Australia,All,All,$,24000000,471000000
Imports,2015,26/02/2015,Thursday,27/02/2020,Australia,All,All,$,20000000,491000000
Imports,2015,27/02/2015,Friday,28/02/2020,Australia,All,All,$,35000000,526000000
Imports,2015,28/02/2015,Saturday,29/02/2020,Australia,All,All,$,2000000,528000000
Imports,2015,01/03/2015,Sunday,01/03/2020,Australia,All,All,$,5000000,533000000
Imports,2015,02/03/2015,Monday,02/03/2020,Australia,All,All,$,26000000,559000000
Imports,2015,03/03/2015,Tuesday,03/03/2020,Australia,All,All,$,21000000,580000000
Imports,2015,04/03/2015,Wednesday,04/03/2020,Australia,All,All,$,21000000,602000000
Imports,2015,05/03/2015,Thursday,05/03/2020,Australia,All,All,$,18000000,619000000
Imports,2015,06/03/2015,Friday,06/03/2020,Australia,All,All,$,17000000,636000000
Imports,2015,07/03/2015,Saturday,07/03/2020,Australia,All,All,$,2000000,638000000
Imports,2015,08/03/2015,Sunday,08/03/2020,Australia,All,All,$,2000000,640000000
Imports,2015,09/03/2015,Monday,09/03/2020,Australia,All,All,$,21000000,661000000
Imports,2015,10/03/2015,Tuesday,10/03/2020,Australia,All,All,$,24000000,685000000
Imports,2015,11/03/2015,Wednesday,11/03/2020,Australia,All,All,$,19000000,704000000
Imports,2015,12/03/2015,Thursday,12/03/2020,Australia,All,All,$,20000000,724000000
Imports,2015,13/03/2015,Friday,13/03/2020,Australia,All,All,$,20000000,743000000
Imports,2015,14/03/2015,Saturday,14/03/2020,Australia,All,All,$,2000000,745000000
Imports,2015,15/03/2015,Sunday,15/03/2020,Australia,All,All,$,2000000,747000000
Imports,2015,16/03/2015,Monday,16/03/2020,Australia,All,All,$,28000000,776000000
Imports,2015,17/03/2015,Tuesday,17/03/2020,Australia,All,All,$,20000000,795000000
Imports,2015,18/03/2015,Wednesday,18/03/2020,Australia,All,All,$,16000000,811000000
Imports,2015,19/03/2015,Thursday,19/03/2020,Australia,All,All,$,18000000,829000000
Imports,2015,20/03/2015,Friday,20/03/2020,Australia,All,All,$,21000000,850000000
Imports,2015,21/03/2015,Saturday,21/03/2020,Australia,All,All,$,2000000,852000000
Imports,2015,22/03/2015,Sunday,22/03/2020,Australia,All,All,$,2000000,854000000
Imports,2015,23/03/2015,Monday,23/03/2020,Australia,All,All,$,17000000,871000000
Imports,2015,24/03/2015,Tuesday,24/03/2020,Australia,All,All,$,16000000,887000000
Imports,2015,25/03/2015,Wednesday,25/03/2020,Australia,All,All,$,18000000,905000000
Imports,2015,26/03/2015,Thursday,26/03/2020,Australia,All,All,$,23000000,928000000
Imports,2015,27/03/2015,Friday,27/03/2020,Australia,All,All,$,19000000,947000000
Imports,2015,28/03/2015,Saturday,28/03/2020,Australia,All,All,$,1000000,948000000
Imports,2015,29/03/2015,Sunday,29/03/2020,Australia,All,All,$,4000000,952000000
Imports,2015,30/03/2015,Monday,30/03/2020,Australia,All,All,$,43000000,995000000
Imports,2015,31/03/2015,Tuesday,31/03/2020,Australia,All,All,$,17000000,1012000000
Imports,2016,30/01/2016,Saturday,01/02/2020,Australia,All,All,$,4000000,4000000
Imports,2016,31/01/2016,Sunday,02/02/2020,Australia,All,All,$,7000000,11000000
Imports,2016,01/02/2016,Monday,03/02/2020,Australia,All,All,$,8000000,19000000
Imports,2016,02/02/2016,Tuesday,04/02/2020,Australia,All,All,$,35000000,54000000
Imports,2016,03/02/2016,Wednesday,05/02/2020,Australia,All,All,$,36000000,90000000
Imports,2016,04/02/2016,Thursday,06/02/2020,Australia,All,All,$,34000000,124000000
Imports,2016,05/02/2016,Friday,07/02/2020,Australia,All,All,$,23000000,147000000
Imports,2016,06/02/2016,Saturday,08/02/2020,Australia,All,All,$,5000000,153000000
Imports,2016,07/02/2016,Sunday,09/02/2020,Australia,All,All,$,3000000,156000000
Imports,2016,08/02/2016,Monday,10/02/2020,Australia,All,All,$,4000000,160000000
Imports,2016,09/02/2016,Tuesday,11/02/2020,Australia,All,All,$,23000000,183000000
Imports,2016,10/02/2016,Wednesday,12/02/2020,Australia,All,All,$,36000000,219000000
Imports,2016,11/02/2016,Thursday,13/02/2020,Australia,All,All,$,36000000,255000000
Imports,2016,12/02/2016,Friday,14/02/2020,Australia,All,All,$,25000000,281000000
Imports,2016,13/02/2016,Saturday,15/02/2020,Australia,All,All,$,10000000,290000000
Imports,2016,14/02/2016,Sunday,16/02/2020,Australia,All,All,$,4000000,294000000
Imports,2016,15/02/2016,Monday,17/02/2020,Australia,All,All,$,23000000,316000000
Imports,2016,16/02/2016,Tuesday,18/02/2020,Australia,All,All,$,34000000,350000000
Imports,2016,17/02/2016,Wednesday,19/02/2020,Australia,All,All,$,33000000,383000000
Imports,2016,18/02/2016,Thursday,20/02/2020,Australia,All,All,$,34000000,417000000
Imports,2016,19/02/2016,Friday,21/02/2020,Australia,All,All,$,22000000,439000000
Imports,2016,20/02/2016,Saturday,22/02/2020,Australia,All,All,$,5000000,444000000
Imports,2016,21/02/2016,Sunday,23/02/2020,Australia,All,All,$,4000000,448000000
Imports,2016,22/02/2016,Monday,24/02/2020,Australia,All,All,$,17000000,466000000
Imports,2016,23/02/2016,Tuesday,25/02/2020,Australia,All,All,$,19000000,484000000
Imports,2016,24/02/2016,Wednesday,26/02/2020,Australia,All,All,$,28000000,513000000
Imports,2016,25/02/2016,Thursday,27/02/2020,Australia,All,All,$,26000000,538000000
Imports,2016,26/02/2016,Friday,28/02/2020,Australia,All,All,$,32000000,570000000
Imports,2016,27/02/2016,Saturday,29/02/2020,Australia,All,All,$,4000000,574000000
Imports,2016,28/02/2016,Sunday,01/03/2020,Australia,All,All,$,4000000,578000000
Imports,2016,29/02/2016,Monday,02/03/2020,Australia,All,All,$,18000000,596000000
Imports,2016,01/03/2016,Tuesday,03/03/2020,Australia,All,All,$,31000000,627000000
Imports,2016,02/03/2016,Wednesday,04/03/2020,Australia,All,All,$,23000000,649000000
Imports,2016,03/03/2016,Thursday,05/03/2020,Australia,All,All,$,22000000,672000000
Imports,2016,04/03/2016,Friday,06/03/2020,Australia,All,All,$,21000000,693000000
Imports,2016,05/03/2016,Saturday,07/03/2020,Australia,All,All,$,3000000,696000000
Imports,2016,06/03/2016,Sunday,08/03/2020,Australia,All,All,$,2000000,698000000
Imports,2016,07/03/2016,Monday,09/03/2020,Australia,All,All,$,36000000,734000000
Imports,2016,08/03/2016,Tuesday,10/03/2020,Australia,All,All,$,20000000,754000000
Imports,2016,09/03/2016,Wednesday,11/03/2020,Australia,All,All,$,21000000,776000000
Imports,2016,10/03/2016,Thursday,12/03/2020,Australia,All,All,$,28000000,803000000
Imports,2016,11/03/2016,Friday,13/03/2020,Australia,All,All,$,31000000,834000000
Imports,2016,12/03/2016,Saturday,14/03/2020,Australia,All,All,$,2000000,837000000
Imports,2016,13/03/2016,Sunday,15/03/2020,Australia,All,All,$,3000000,840000000
Imports,2016,14/03/2016,Monday,16/03/2020,Australia,All,All,$,19000000,859000000
Imports,2016,15/03/2016,Tuesday,17/03/2020,Australia,All,All,$,18000000,877000000
Imports,2016,16/03/2016,Wednesday,18/03/2020,Australia,All,All,$,27000000,904000000
Imports,2016,17/03/2016,Thursday,19/03/2020,Australia,All,All,$,26000000,930000000
Imports,2016,18/03/2016,Friday,20/03/2020,Australia,All,All,$,22000000,952000000
Imports,2016,19/03/2016,Saturday,21/03/2020,Australia,All,All,$,2000000,954000000
Imports,2016,20/03/2016,Sunday,22/03/2020,Australia,All,All,$,3000000,957000000
Imports,2016,21/03/2016,Monday,23/03/2020,Australia,All,All,$,14000000,971000000
Imports,2016,22/03/2016,Tuesday,24/03/2020,Australia,All,All,$,25000000,996000000
Imports,2016,23/03/2016,Wednesday,25/03/2020,Australia,All,All,$,24000000,1020000000
Imports,2016,24/03/2016,Thursday,26/03/2020,Australia,All,All,$,35000000,1055000000
Imports,2016,25/03/2016,Friday,27/03/2020,Australia,All,All,$,2000000,1056000000
Imports,2016,26/03/2016,Saturday,28/03/2020,Australia,All,All,$,5000000,1061000000
Imports,2016,27/03/2016,Sunday,29/03/2020,Australia,All,All,$,4000000,1065000000
Imports,2016,28/03/2016,Monday,30/03/2020,Australia,All,All,$,2000000,1067000000
Imports,2016,29/03/2016,Tuesday,31/03/2020,Australia,All,All,$,38000000,1105000000
Imports,2017,04/02/2017,Saturday,01/02/2020,Australia,All,All,$,2000000,2000000
Imports,2017,05/02/2017,Sunday,02/02/2020,Australia,All,All,$,1000000,3000000
Imports,2017,06/02/2017,Monday,03/02/2020,Australia,All,All,$,2000000,6000000
Imports,2017,07/02/2017,Tuesday,04/02/2020,Australia,All,All,$,23000000,28000000
Imports,2017,08/02/2017,Wednesday,05/02/2020,Australia,All,All,$,45000000,73000000
Imports,2017,09/02/2017,Thursday,06/02/2020,Australia,All,All,$,23000000,96000000
Imports,2017,10/02/2017,Friday,07/02/2020,Australia,All,All,$,29000000,125000000
Imports,2017,11/02/2017,Saturday,08/02/2020,Australia,All,All,$,2000000,127000000
Imports,2017,12/02/2017,Sunday,09/02/2020,Australia,All,All,$,1000000,128000000
Imports,2017,13/02/2017,Monday,10/02/2020,Australia,All,All,$,19000000,147000000
Imports,2017,14/02/2017,Tuesday,11/02/2020,Australia,All,All,$,27000000,174000000
Imports,2017,15/02/2017,Wednesday,12/02/2020,Australia,All,All,$,18000000,192000000
Imports,2017,16/02/2017,Thursday,13/02/2020,Australia,All,All,$,35000000,227000000
Imports,2017,17/02/2017,Friday,14/02/2020,Australia,All,All,$,21000000,248000000
Imports,2017,18/02/2017,Saturday,15/02/2020,Australia,All,All,$,2000000,250000000
Imports,2017,19/02/2017,Sunday,16/02/2020,Australia,All,All,$,1000000,251000000
Imports,2017,20/02/2017,Monday,17/02/2020,Australia,All,All,$,32000000,283000000
Imports,2017,21/02/2017,Tuesday,18/02/2020,Australia,All,All,$,30000000,312000000
Imports,2017,22/02/2017,Wednesday,19/02/2020,Australia,All,All,$,22000000,335000000
Imports,2017,23/02/2017,Thursday,20/02/2020,Australia,All,All,$,26000000,361000000
Imports,2017,24/02/2017,Friday,21/02/2020,Australia,All,All,$,26000000,386000000
Imports,2017,25/02/2017,Saturday,22/02/2020,Australia,All,All,$,9000000,395000000
Imports,2017,26/02/2017,Sunday,23/02/2020,Australia,All,All,$,1000000,396000000
Imports,2017,27/02/2017,Monday,24/02/2020,Australia,All,All,$,21000000,417000000
Imports,2017,28/02/2017,Tuesday,25/02/2020,Australia,All,All,$,30000000,447000000
Imports,2017,01/03/2017,Wednesday,26/02/2020,Australia,All,All,$,22000000,469000000
Imports,2017,02/03/2017,Thursday,27/02/2020,Australia,All,All,$,22000000,491000000
Imports,2017,03/03/2017,Friday,28/02/2020,Australia,All,All,$,22000000,513000000
Imports,2017,04/03/2017,Saturday,29/02/2020,Australia,All,All,$,2000000,515000000
Imports,2017,05/03/2017,Sunday,01/03/2020,Australia,All,All,$,5000000,519000000
Imports,2017,06/03/2017,Monday,02/03/2020,Australia,All,All,$,22000000,541000000
Imports,2017,07/03/2017,Tuesday,03/03/2020,Australia,All,All,$,23000000,564000000
Imports,2017,08/03/2017,Wednesday,04/03/2020,Australia,All,All,$,23000000,587000000
Imports,2017,09/03/2017,Thursday,05/03/2020,Australia,All,All,$,22000000,609000000
Imports,2017,10/03/2017,Friday,06/03/2020,Australia,All,All,$,23000000,632000000
Imports,2017,11/03/2017,Saturday,07/03/2020,Australia,All,All,$,2000000,634000000
Imports,2017,12/03/2017,Sunday,08/03/2020,Australia,All,All,$,2000000,636000000
Imports,2017,13/03/2017,Monday,09/03/2020,Australia,All,All,$,22000000,658000000
Imports,2017,14/03/2017,Tuesday,10/03/2020,Australia,All,All,$,28000000,685000000
Imports,2017,15/03/2017,Wednesday,11/03/2020,Australia,All,All,$,37000000,723000000
Imports,2017,16/03/2017,Thursday,12/03/2020,Australia,All,All,$,25000000,748000000
Imports,2017,17/03/2017,Friday,13/03/2020,Australia,All,All,$,25000000,772000000
Imports,2017,18/03/2017,Saturday,14/03/2020,Australia,All,All,$,1000000,774000000
Imports,2017,19/03/2017,Sunday,15/03/2020,Australia,All,All,$,1000000,775000000
Imports,2017,20/03/2017,Monday,16/03/2020,Australia,All,All,$,18000000,794000000
Imports,2017,21/03/2017,Tuesday,17/03/2020,Australia,All,All,$,34000000,827000000
Imports,2017,22/03/2017,Wednesday,18/03/2020,Australia,All,All,$,26000000,853000000
